Scenario	Horizon	CapReq	Products	NumOfOrders	BatchSizes	System	WS1	WS2	WS3	WS4	WS5	WS6	WS7	WS8	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	WS1	WS2	WS3	WS4	WS5	WS6	WS7	WS8	OperatorCost	OperationCost	SetupCost	LatenessCost	Investment
436	40	1425971	32	500	265	3	81	28	16	16	65	42	4	14	0	0	1530	0	0	3390	7009	2059	4250	5177	0	0	5291	1738	4037	3215	0	0	4776	0	3653	3577	5169	4430	6281	0	6600	0	0	5851	0	5822	0	0	1346	0	4939	0	0	0	0	0	4596	0	0	5243	0	3088	3222	4026	0	5673	0	2801	0	0	4867	0	4473	0	787	0	0	3647	0	0	0	55	33	28	16	36	28	7	16	32200	42900	1555	127698	5178
437	40	1088082	50	258	344	3	140	52	28	14	96	60	5	24	0	2037	0	0	1598	2394	0	2252	1289	1784	419	0	0	0	853	2900	1880	1011	0	1143	2448	0	1690	3437	2205	1928	1042	1981	992	2532	2192	1407	2900	0	0	2736	1475	1435	0	653	0	1652	2598	861	0	1000	1211	1504	0	2149	1683	1011	99	5147	1116	2705	1494	1900	1929	0	2744	1776	0	476	2143	1647	1409	46	28	24	15	30	23	5	13	23620	21240	1045	52667	4342
438	40	1099989	14	526	174	3	33	23	13	4	29	19	2	6	0	7658	0	0	0	0	0	0	0	8138	5483	0	0	0	6690	0	0	0	0	4209	0	0	0	0	0	6685	9202	0	0	5185	0	0	0	0	6410	0	7177	6336	0	0	0	0	0	0	0	0	0	0	0	3628	5721	0	0	0	0	0	9159	0	0	0	0	0	0	0	0	0	0	39	22	20	11	24	19	4	11	26880	48480	1160	73910	3564
439	40	1436663	5	283	337	3	17	7	6	3	10	9	0	4	0	0	0	0	0	0	25174	0	0	25068	0	0	10783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13284	0	0	0	0	0	0	21193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	14	11	20	15	13	3	7	33720	31710	685	12770	2233
440	40	415368	37	181	184	3	106	34	28	14	73	49	6	15	0	1348	869	1493	698	1180	0	799	0	0	0	881	0	0	724	1399	936	938	0	0	2468	478	521	0	402	1493	1316	0	0	0	0	50	574	503	0	0	0	1432	0	0	349	1470	0	286	0	1347	775	783	345	1352	0	0	0	0	683	0	900	0	696	583	0	0	1246	1042	517	0	490	41	25	21	12	27	20	5	12	9460	16430	810	15506	3861
441	40	1267518	39	568	190	3	115	40	31	11	76	45	4	19	0	0	0	2548	2864	3203	0	3395	0	2244	1805	0	3680	0	0	2557	2779	2018	2186	2512	0	0	2650	2416	0	1064	3417	0	3165	0	4166	0	2390	2921	0	0	1701	1220	0	5685	3394	1817	0	0	0	3132	1645	2875	4329	2215	0	2712	0	0	3607	3013	4618	0	0	0	0	3036	1815	2023	2646	2495	0	48	28	26	13	30	23	5	14	28740	48410	1520	128011	4470
442	40	917764	33	203	396	3	88	39	20	9	72	43	4	14	1936	0	0	1383	2220	4274	0	794	2980	0	438	0	1413	0	1821	0	1366	0	3157	1725	1802	0	0	1742	0	2156	1577	0	3386	0	0	0	0	0	0	2624	1336	2995	0	2812	2733	0	3548	0	1043	2864	0	0	0	0	0	0	0	0	0	1859	0	3825	4960	3017	3986	0	3254	0	2557	2859	0	41	25	21	12	27	20	5	12	20100	17910	915	31194	3861
443	40	1284350	18	453	260	3	40	19	7	7	38	21	1	9	0	0	0	0	5707	0	0	5216	0	0	0	0	0	0	0	0	0	0	0	0	0	4248	5792	5691	5638	0	0	0	9725	10850	0	0	0	0	0	3631	0	0	0	0	8482	5979	0	0	0	8950	0	0	6944	6386	0	0	8433	6094	0	0	0	4795	0	0	0	0	5134	0	0	0	0	38	25	19	12	27	20	5	11	29880	36500	1245	66972	3695
444	40	122321	57	612	17	3	143	62	38	18	116	69	6	28	202	100	279	131	227	199	0	136	247	214	96	135	0	0	195	129	276	108	0	327	169	192	233	254	223	0	0	177	255	192	22	433	182	202	188	105	185	0	149	181	198	183	216	185	200	282	66	177	231	163	147	0	182	185	159	109	265	102	0	218	78	180	216	95	0	203	189	41	25	21	12	27	20	5	12	4400	51710	1570	20544	3861
445	40	1582344	53	527	233	3	135	53	38	18	109	63	4	25	0	2831	1164	3745	1986	2800	3184	4084	1599	1652	2882	0	0	0	3588	2746	1422	0	0	914	1754	1547	2589	1949	1321	3134	2219	1625	2697	2549	0	1676	1360	2801	1637	2180	0	0	2943	1996	3189	3163	1796	4273	0	2653	0	0	2283	2628	1028	908	3218	2638	1593	3116	2370	1985	0	1989	2926	1249	217	3888	0	2231	3032	51	30	27	14	33	25	6	15	34760	45350	1600	151521	4777
446	40	209680	41	207	81	3	115	35	35	16	81	57	5	21	140	703	607	307	0	396	841	168	116	0	0	0	578	0	0	0	0	0	674	485	129	691	159	0	335	460	627	505	0	343	0	296	0	755	0	0	0	0	459	506	407	191	486	304	0	0	372	351	644	267	43	0	0	0	0	0	535	317	554	116	0	163	571	120	415	0	657	41	25	21	12	27	20	5	12	5200	19090	870	11867	3861
447	40	482033	29	158	325	3	73	20	25	11	54	34	0	16	0	0	1068	1153	0	0	1880	0	1218	0	0	0	2440	0	0	1043	1209	843	1889	1823	0	3003	2636	1102	0	0	0	1346	0	703	3333	560	0	2408	698	2290	0	0	1646	4240	0	0	0	0	0	0	0	0	1253	0	0	0	0	2620	568	0	1962	0	0	420	3248	2723	0	0	0	0	0	41	25	21	12	27	20	5	12	10880	12240	750	11278	3861
448	40	1364329	21	545	205	3	63	26	17	5	44	33	2	11	0	5586	0	5965	5927	1929	5036	0	0	0	0	3960	6235	0	0	0	0	0	5416	0	0	5000	0	2721	0	0	0	0	0	0	0	5630	6007	0	4942	0	0	0	5589	0	5139	0	0	0	5929	5182	6519	0	0	0	0	0	0	0	0	0	5440	0	9328	0	0	0	0	0	0	4247	0	36	23	18	12	24	20	5	11	31480	52330	1230	109804	3492
449	40	277363	1	120	383	3	1	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	1	4	3	2	1	3	8020	7200	190	6642	479
450	40	1179073	66	469	219	3	174	66	46	20	132	86	7	34	1435	1066	719	1163	2395	2144	549	567	638	1017	2492	2430	1093	1219	2169	2945	658	813	3502	1307	124	1758	1706	865	1273	1091	2700	3300	2100	2176	2345	1497	973	1372	1893	1292	1905	4220	378	576	2446	0	1778	1519	2220	1392	1360	653	1727	1689	1477	1469	191	1452	1866	940	945	456	2148	1322	1402	1955	1134	1226	2227	2391	1340	48	28	26	13	30	23	5	14	26080	40280	1605	108229	4470
