Scenario	Horizon	CapReq	Products	NumOfOrders	BatchSizes	System	WS1	WS2	WS3	WS4	WS5	WS6	WS7	WS8	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51	P52	P53	P54	P55	P56	P57	P58	P59	P60	P61	P62	P63	P64	P65	P66	P67	WS1	WS2	WS3	WS4	WS5	WS6	WS7	WS8	OperatorCost	OperationCost	SetupCost	LatenessCost	Investment
438	40	1099989	14	526	174	2	33	23	13	4	29	19	2	6	0	7658	0	0	0	0	0	0	0	8138	5483	0	0	0	6690	0	0	0	0	4209	0	0	0	0	0	6685	9202	0	0	5185	0	0	0	0	6410	0	7177	6336	0	0	0	0	0	0	0	0	0	0	0	3628	5721	0	0	0	0	0	9159	0	0	0	0	0	0	0	0	0	0	33	23	13	4	29	19	2	6	11840	48480	260	18760	3125
439	40	1436663	5	283	337	2	17	7	6	3	10	9	0	4	0	0	0	0	0	0	25174	0	0	25068	0	0	10783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13284	0	0	0	0	0	0	21193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	7	6	3	10	9	0	4	15360	31710	330	12250	1320
440	40	415368	37	181	184	2	106	34	28	14	73	49	6	15	0	1348	869	1493	698	1180	0	799	0	0	0	881	0	0	724	1399	936	938	0	0	2468	478	521	0	402	1493	1316	0	0	0	0	50	574	503	0	0	0	1432	0	0	349	1470	0	286	0	1347	775	783	345	1352	0	0	0	0	683	0	900	0	696	583	0	0	1246	1042	517	0	490	106	34	28	14	73	49	6	15	4720	16430	200	7880	7500
441	40	1267518	39	568	190	2	115	40	31	11	76	45	4	19	0	0	0	2548	2864	3203	0	3395	0	2244	1805	0	3680	0	0	2557	2779	2018	2186	2512	0	0	2650	2416	0	1064	3417	0	3165	0	4166	0	2390	2921	0	0	1701	1220	0	5685	3394	1817	0	0	0	3132	1645	2875	4329	2215	0	2712	0	0	3607	3013	4618	0	0	0	0	3036	1815	2023	2646	2495	0	115	40	31	11	76	45	4	19	13680	48410	305	3520	8047
442	40	917764	33	203	396	2	88	39	20	9	72	43	4	14	1936	0	0	1383	2220	4274	0	794	2980	0	438	0	1413	0	1821	0	1366	0	3157	1725	1802	0	0	1742	0	2156	1577	0	3386	0	0	0	0	0	0	2624	1336	2995	0	2812	2733	0	3548	0	1043	2864	0	0	0	0	0	0	0	0	0	1859	0	3825	4960	3017	3986	0	3254	0	2557	2859	0	88	39	20	9	72	43	4	14	9980	17910	240	10790	6696
443	40	1284350	18	453	260	2	40	19	7	7	38	21	1	9	0	0	0	0	5707	0	0	5216	0	0	0	0	0	0	0	0	0	0	0	0	0	4248	5792	5691	5638	0	0	0	9725	10850	0	0	0	0	0	3631	0	0	0	0	8482	5979	0	0	0	8950	0	0	6944	6386	0	0	8433	6094	0	0	0	4795	0	0	0	0	5134	0	0	0	0	40	19	7	7	38	21	1	9	13760	36500	300	8170	3129
444	40	122321	57	612	17	2	143	62	38	18	116	69	6	28	202	100	279	131	227	199	0	136	247	214	96	135	0	0	195	129	276	108	0	327	169	192	233	254	223	0	0	177	255	192	22	433	182	202	188	105	185	0	149	181	198	183	216	185	200	282	66	177	231	163	147	0	182	185	159	109	265	102	0	218	78	180	216	95	0	203	189	143	62	38	18	116	69	6	28	1600	51710	200	1480	11036
445	40	1582344	53	527	233	2	135	53	38	18	109	63	4	25	0	2831	1164	3745	1986	2800	3184	4084	1599	1652	2882	0	0	0	3588	2746	1422	0	0	914	1754	1547	2589	1949	1321	3134	2219	1625	2697	2549	0	1676	1360	2801	1637	2180	0	0	2943	1996	3189	3163	1796	4273	0	2653	0	0	2283	2628	1028	908	3218	2638	1593	3116	2370	1985	0	1989	2926	1249	217	3888	0	2231	3032	135	53	38	18	109	63	4	25	16880	45350	360	30720	10176
446	40	209680	41	207	81	2	115	35	35	16	81	57	5	21	140	703	607	307	0	396	841	168	116	0	0	0	578	0	0	0	0	0	674	485	129	691	159	0	335	460	627	505	0	343	0	296	0	755	0	0	0	0	459	506	407	191	486	304	0	0	372	351	644	267	43	0	0	0	0	0	535	317	554	116	0	163	571	120	415	0	657	115	35	35	16	81	57	5	21	2640	19090	200	5120	8329
447	40	482033	29	158	325	2	73	20	25	11	54	34	0	16	0	0	1068	1153	0	0	1880	0	1218	0	0	0	2440	0	0	1043	1209	843	1889	1823	0	3003	2636	1102	0	0	0	1346	0	703	3333	560	0	2408	698	2290	0	0	1646	4240	0	0	0	0	0	0	0	0	1253	0	0	0	0	2620	568	0	1962	0	0	420	3248	2723	0	0	0	0	0	73	20	25	11	54	34	0	16	5400	12240	200	3410	5239
448	40	1364329	21	545	205	2	63	26	17	5	44	33	2	11	0	5586	0	5965	5927	1929	5036	0	0	0	0	3960	6235	0	0	0	0	0	5416	0	0	5000	0	2721	0	0	0	0	0	0	0	5630	6007	0	4942	0	0	0	5589	0	5139	0	0	0	5929	5182	6519	0	0	0	0	0	0	0	0	0	5440	0	9328	0	0	0	0	0	0	4247	0	63	26	17	5	44	33	2	11	14640	52330	300	20380	4761
449	40	277363	1	120	383	2	1	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	0	0	3280	7200	190	6400	130
450	40	1179073	66	469	219	2	174	66	46	20	132	86	7	34	1435	1066	719	1163	2395	2144	549	567	638	1017	2492	2430	1093	1219	2169	2945	658	813	3502	1307	124	1758	1706	865	1273	1091	2700	3300	2100	2176	2345	1497	973	1372	1893	1292	1905	4220	378	576	2446	0	1778	1519	2220	1392	1360	653	1727	1689	1477	1469	191	1452	1866	940	945	456	2148	1322	1402	1955	1134	1226	2227	2391	1340	174	66	46	20	132	86	7	34	12700	40280	290	25220	12978
